"","INCI_ID","WARD","UCRsummary","STATUTDESC","WEAPON1DESC","WEAPON2DESC","WEAPON_CATEGORY","Crime","CrimeType","CrimeCategory","DATE_REPT","ArrestID","ArrestDate","ArrestCharge","ArrestChargeDescription","Severity","Age","AgeGroup","ArresteeSex","ArresteeRace","ArresteeEthnicity"
"124","2201300008  ",5,4,"ASSAULT, AGGRAVATED/OTHER","HANDGUN","","FIREARM","Part 1","Agg. Assault","Violent","2022/01/30 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2202180068  ",4,61,"MISCELLANEOUS/PUBLIC","HANDGUN","","FIREARM","Other","Miscellaneous","Other","2022/02/17 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2202200018  ",6,14,"CRIMINAL DAMAGE/MALICIOUS MISCHIEF","FIREARM AUTOMATIC","","FIREARM","Part 2","Criminal Damage","Property","2022/02/20 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2202130023  ",6,15,"WEAPONS/OTHER","HANDGUN","","FIREARM","Part 2","Weapons Violation","Violation","2022/02/13 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2201250015  ",6,15,"WEAPONS/OTHER","HANDGUN","","FIREARM","Part 2","Weapons Violation","Violation","2022/01/25 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2202130174  ",4,15,"WEAPONS/OTHER","FIREARM AUTOMATIC","","FIREARM","Part 2","Weapons Violation","Violation","2022/02/13 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2201290175  ",5,15,"WEAPONS/OTHER","HANDGUN","","FIREARM","Part 2","Weapons Violation","Violation","2022/01/29 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2201260220  ",5,15,"WEAPONS/OTHER","HANDGUN","","FIREARM","Part 2","Weapons Violation","Violation","2022/01/26 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2201020129  ",1,4,"ASSAULT, AGGRAVATED/OTHER","HANDGUN","","FIREARM","Part 1","Agg. Assault","Violent","2022/01/02 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2201240043  ",5,15,"WEAPONS/OTHER","RIFLE","","FIREARM","Part 2","Weapons Violation","Violation","2022/01/24 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2202110179  ",6,26,"OTHER OFFENSES/OTHER FELONIES","HANDGUN","","FIREARM","Part 2","Other Felony/Misdemeanor","Violent","2022/02/11 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2202150045  ",3,4,"ASSAULT, AGGRAVATED/OTHER","HANDGUN","","FIREARM","Part 1","Agg. Assault","Violent","2022/02/15 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2202140224  ",3,4,"ASSAULT, AGGRAVATED/OTHER","RIFLE","","FIREARM","Part 1","Agg. Assault","Violent","2022/02/14 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2202170010  ",3,4,"ASSAULT, AGGRAVATED/OTHER","HANDGUN","","FIREARM","Part 1","Agg. Assault","Violent","2022/02/17 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2202220242  ",1,15,"WEAPONS/OTHER","HANDGUN","","FIREARM","Part 2","Weapons Violation","Violation","2022/02/22 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2202090162  ",5,4,"ASSAULT, AGGRAVATED/OTHER","SHOTGUN","","FIREARM","Part 1","Agg. Assault","Violent","2022/02/09 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2202190146  ",5,9,"ASSAULT/NO INJURY - DOMESTIC VIOLENCE","OTHER FIREARM","","FIREARM","Part 2","Assault","Violent","2022/02/19 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2201170013  ",6,15,"WEAPONS/OTHER","HANDGUN","","FIREARM","Part 2","Weapons Violation","Violation","2022/01/17 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2201020022  ",5,4,"ASSAULT, AGGRAVATED/OTHER","HANDGUN","","FIREARM","Part 1","Agg. Assault","Violent","2022/01/02 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2201020101  ",5,3,"ROBBERY/CARJACKING","HANDGUN","","FIREARM","Part 1","Robbery","Violent","2022/01/02 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2202190142  ",1,4,"ASSAULT, AGGRAVATED/DRIVEBY SHOOTING","AUTOMATIC HANDGUN","","FIREARM","Part 1","Agg. Assault","Violent","2022/02/19 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2202240171  ",5,4,"ASSAULT, AGGRAVATED/DRIVEBY SHOOTING","OTHER FIREARM","","FIREARM","Part 1","Agg. Assault","Violent","2022/02/23 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2202140235  ",5,3,"ROBBERY/HIGHWAY","HANDGUN","","FIREARM","Part 1","Robbery","Violent","2022/02/14 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2202270016  ",3,4,"ASSAULT, AGGRAVATED/DRIVEBY SHOOTING","HANDGUN","","FIREARM","Part 1","Agg. Assault","Violent","2022/02/27 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2202230107  ",2,15,"WEAPONS/OTHER","FIREARM AUTOMATIC","","FIREARM","Part 2","Weapons Violation","Violation","2022/02/23 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2202250025  ",1,3,"ROBBERY/CARJACKING","HANDGUN","","FIREARM","Part 1","Robbery","Violent","2022/02/25 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2201240004  ",4,15,"WEAPONS/OTHER","HANDGUN","","FIREARM","Part 2","Weapons Violation","Violation","2022/01/24 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2202150095  ",5,3,"ROBBERY/RESIDENCE","HANDGUN","","FIREARM","Part 1","Robbery","Violent","2022/02/15 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2202240006  ",4,4,"ASSAULT, AGGRAVATED/DRIVEBY SHOOTING","HANDGUN","","FIREARM","Part 1","Agg. Assault","Violent","2022/02/24 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2201160028  ",3,15,"WEAPONS/OTHER","HANDGUN","","FIREARM","Part 2","Weapons Violation","Violation","2022/01/16 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2201030212  ",2,4,"ASSAULT, AGGRAVATED/DRIVEBY SHOOTING","HANDGUN","","FIREARM","Part 1","Agg. Assault","Violent","2022/01/03 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2201270211  ",3,4,"ASSAULT, AGGRAVATED/OTHER","HANDGUN","","FIREARM","Part 1","Agg. Assault","Violent","2022/01/27 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2202210022  ",6,4,"ASSAULT, AGGRAVATED/OTHER","HANDGUN","","FIREARM","Part 1","Agg. Assault","Violent","2022/02/21 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2202100115  ",5,15,"WEAPONS/OTHER","HANDGUN","","FIREARM","Part 2","Weapons Violation","Violation","2022/02/10 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2202230005  ",2,15,"WEAPONS/OTHER","HANDGUN","","FIREARM","Part 2","Weapons Violation","Violation","2022/02/22 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2202040103  ",4,26,"OTHER OFFENSES/OTHER FELONIES","HANDGUN","","FIREARM","Part 2","Other Felony/Misdemeanor","Violent","2022/02/04 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2202120002  ",5,4,"ASSAULT, AGGRAVATED/OTHER - DOMESTIC VIOLENCE","RIFLE","","FIREARM","Part 1","Agg. Assault","Violent","2022/02/11 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2201200231  ",5,1,"HOMICIDE/MURDER","HANDGUN","","FIREARM","Part 1","Homicide","Violent","2022/01/20 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2202230232  ",5,15,"WEAPONS/OTHER","HANDGUN","","FIREARM","Part 2","Weapons Violation","Violation","2022/02/23 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2202020002  ",5,3,"ROBBERY/CARJACKING","HANDGUN","","FIREARM","Part 1","Robbery","Violent","2022/02/02 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2202260101  ",5,4,"ASSAULT, AGGRAVATED/OTHER","OTHER FIREARM","","FIREARM","Part 1","Agg. Assault","Violent","2022/02/26 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2203030089  ",6,40,"DEATH/SUICIDE","HANDGUN","","FIREARM","Other","Death","Quality of Life","2022/03/03 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2202200148  ",6,4,"ASSAULT, AGGRAVATED/OTHER","HANDGUN","","FIREARM","Part 1","Agg. Assault","Violent","2022/02/20 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2202250018  ",5,4,"ASSAULT, AGGRAVATED/OTHER","OTHER FIREARM","","FIREARM","Part 1","Agg. Assault","Violent","2022/02/25 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2203010191  ",4,60,"ASSIST OTHER AGENCY/OTHER","RIFLE","","FIREARM","Other","Assist Other Agency/Jurisdiction","Assist","2022/03/01 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2202170130  ",1,3,"ROBBERY/COMMERCIAL HOUSE","HANDGUN","","FIREARM","Part 1","Robbery","Violent","2022/02/17 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2202270178  ",1,4,"ASSAULT, AGGRAVATED/OTHER - DOMESTIC VIOLENCE","AUTOMATIC HANDGUN","","FIREARM","Part 1","Agg. Assault","Violent","2022/02/27 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2202270143  ",1,4,"ASSAULT, AGGRAVATED/OTHER - DOMESTIC VIOLENCE","FIREARM AUTOMATIC","","FIREARM","Part 1","Agg. Assault","Violent","2022/02/27 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2202040203  ",4,3,"ROBBERY/CONVENIENCE STORE","HANDGUN","","FIREARM","Part 1","Robbery","Violent","2022/02/04 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2202040185  ",5,3,"ROBBERY/CONVENIENCE STORE","HANDGUN","","FIREARM","Part 1","Robbery","Violent","2022/02/04 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2202040201  ",4,3,"ROBBERY/CONVENIENCE STORE","HANDGUN","","FIREARM","Part 1","Robbery","Violent","2022/02/04 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2201100168  ",3,4,"ASSAULT, AGGRAVATED/OTHER","HANDGUN","","FIREARM","Part 1","Agg. Assault","Violent","2022/01/10 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2201240012  ",5,4,"ASSAULT, AGGRAVATED/OTHER - DOMESTIC VIOLENCE","HANDGUN","","FIREARM","Part 1","Agg. Assault","Violent","2022/01/24 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2202200165  ",1,4,"ASSAULT, AGGRAVATED/DRIVEBY SHOOTING","HANDGUN","","FIREARM","Part 1","Agg. Assault","Violent","2022/02/20 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2203080230  ",4,4,"ASSAULT, AGGRAVATED/DRIVEBY SHOOTING","AUTOMATIC HANDGUN","","FIREARM","Part 1","Agg. Assault","Violent","2022/03/08 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2202270129  ",6,57,"DISTURBANCE/UNABLE TO LOCATE","RIFLE","","FIREARM","Other","Disturbance","Quality of Life","2022/02/27 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2201090156  ",6,4,"ASSAULT, AGGRAVATED/OTHER","HANDGUN","","FIREARM","Part 1","Agg. Assault","Violent","2022/01/09 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2202170197  ",1,4,"ASSAULT, AGGRAVATED/OTHER","HANDGUN","","FIREARM","Part 1","Agg. Assault","Violent","2022/02/17 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2203010169  ",1,4,"ASSAULT, AGGRAVATED/OTHER","HANDGUN","","FIREARM","Part 1","Agg. Assault","Violent","2022/03/01 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2203010174  ",3,15,"WEAPONS/OTHER","HANDGUN","","FIREARM","Part 2","Weapons Violation","Violation","2022/03/01 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2203040060  ",2,15,"WEAPONS/OTHER","HANDGUN","","FIREARM","Part 2","Weapons Violation","Violation","2022/03/04 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2203030102  ",3,15,"WEAPONS/OTHER","HANDGUN","","FIREARM","Part 2","Weapons Violation","Violation","2022/03/03 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2202260014  ",5,15,"WEAPONS/ILLEGAL","HANDGUN","","FIREARM","Part 2","Weapons Violation","Violation","2022/02/26 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2203080021  ",1,3,"ROBBERY/CARJACKING","AUTOMATIC HANDGUN","","FIREARM","Part 1","Robbery","Violent","2022/03/07 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2202050150  ",1,3,"ROBBERY/MISCELLANEOUS","HANDGUN","","FIREARM","Part 1","Robbery","Violent","2022/02/05 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2203070020  ",5,3,"ROBBERY/SERVICE STATION","HANDGUN","","FIREARM","Part 1","Robbery","Violent","2022/03/07 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2203070177  ",3,60,"ASSIST OTHER AGENCY/OTHER","HANDGUN","","FIREARM","Other","Assist Other Agency/Jurisdiction","Assist","2022/03/07 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2202280268  ",3,57,"DISTURBANCE/OTHER","HANDGUN","","FIREARM","Other","Disturbance","Quality of Life","2022/02/28 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2203120128  ",3,40,"DEATH/SUICIDE","HANDGUN","","FIREARM","Other","Death","Quality of Life","2022/03/12 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2203110124  ",3,4,"ASSAULT, AGGRAVATED/OTHER","HANDGUN","","FIREARM","Part 1","Agg. Assault","Violent","2022/03/11 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2202010144  ",4,3,"ROBBERY/RESIDENCE","HANDGUN","","FIREARM","Part 1","Robbery","Violent","2022/02/01 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","2202050091  ",3,4,"ASSAULT, AGGRAVATED/OTHER","HANDGUN","","FIREARM","Part 1","Agg. Assault","Violent","2022/02/05 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","2202230242  ",2,3,"ROBBERY/COMMERCIAL HOUSE","HANDGUN","","FIREARM","Part 1","Robbery","Violent","2022/02/23 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","2203120162  ",5,3,"ROBBERY/CARJACKING","HANDGUN","","FIREARM","Part 1","Robbery","Violent","2022/03/12 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","2203070051  ",5,4,"ASSAULT, AGGRAVATED/OTHER","HANDGUN","","FIREARM","Part 1","Agg. Assault","Violent","2022/03/07 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","2203130037  ",4,4,"ASSAULT, AGGRAVATED/OTHER","HANDGUN","","FIREARM","Part 1","Agg. Assault","Violent","2022/03/13 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","2201260177  ",1,4,"ASSAULT, AGGRAVATED/OTHER","HANDGUN","","FIREARM","Part 1","Agg. Assault","Violent","2022/01/26 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","2202260184  ",1,4,"ASSAULT, AGGRAVATED/OTHER","HANDGUN","","FIREARM","Part 1","Agg. Assault","Violent","2022/02/26 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","2203010059  ",1,4,"ASSAULT, AGGRAVATED/OTHER","HANDGUN","","FIREARM","Part 1","Agg. Assault","Violent","2022/02/28 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","2203070217  ",5,4,"ASSAULT, AGGRAVATED/OTHER","HANDGUN","","FIREARM","Part 1","Agg. Assault","Violent","2022/03/07 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","2202240204  ",6,4,"ASSAULT, AGGRAVATED/OTHER","HANDGUN","","FIREARM","Part 1","Agg. Assault","Violent","2022/02/24 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","2201050210  ",5,4,"ASSAULT, AGGRAVATED/OTHER","HANDGUN","","FIREARM","Part 1","Agg. Assault","Violent","2022/01/05 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2202050020  ",5,24,"DISORDERLY CONDUCT/DISCHARGING FIREARMS OR FIREWKS","HANDGUN","","FIREARM","Part 2","Disorderly Conduct","Quality of Life","2022/02/05 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","2202050163  ",1,4,"ASSAULT, AGGRAVATED/OTHER","OTHER AUTOMATIC FIREARM","","FIREARM","Part 1","Agg. Assault","Violent","2022/02/05 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","2202240002  ",2,15,"WEAPONS/OTHER","HANDGUN","","FIREARM","Part 2","Weapons Violation","Violation","2022/02/24 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","2202030156  ",3,4,"ASSAULT, AGGRAVATED/OTHER","HANDGUN","","FIREARM","Part 1","Agg. Assault","Violent","2022/02/03 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","2202070028  ",6,4,"ASSAULT, AGGRAVATED/OTHER","OTHER FIREARM","","FIREARM","Part 1","Agg. Assault","Violent","2022/02/07 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211","2202210087  ",5,4,"ASSAULT, AGGRAVATED/OTHER","FIREARM AUTOMATIC","","FIREARM","Part 1","Agg. Assault","Violent","2022/02/20 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","2202240133  ",5,15,"WEAPONS/OTHER","HANDGUN","","FIREARM","Part 2","Weapons Violation","Violation","2022/02/24 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","2203040140  ",3,4,"ASSAULT, AGGRAVATED/DRIVEBY SHOOTING","HANDGUN","","FIREARM","Part 1","Agg. Assault","Violent","2022/03/04 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","2203060170  ",5,4,"ASSAULT, AGGRAVATED/OTHER","HANDGUN","","FIREARM","Part 1","Agg. Assault","Violent","2022/03/06 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215","2203060013  ",6,4,"ASSAULT, AGGRAVATED/OTHER","HANDGUN","","FIREARM","Part 1","Agg. Assault","Violent","2022/03/06 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216","2202140260  ",5,4,"ASSAULT, AGGRAVATED/DRIVEBY SHOOTING","OTHER FIREARM","","FIREARM","Part 1","Agg. Assault","Violent","2022/02/14 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","2202160014  ",3,15,"WEAPONS/OTHER","HANDGUN","","FIREARM","Part 2","Weapons Violation","Violation","2022/02/16 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218","2203130117  ",6,4,"ASSAULT, AGGRAVATED/OTHER","HANDGUN","","FIREARM","Part 1","Agg. Assault","Violent","2022/03/13 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","2202190172  ",1,15,"WEAPONS/OTHER","HANDGUN","","FIREARM","Part 2","Weapons Violation","Violation","2022/02/19 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220","2201300035  ",6,3,"ROBBERY/HIGHWAY","HANDGUN","","FIREARM","Part 1","Robbery","Violent","2022/01/30 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221","2202200118  ",1,15,"WEAPONS/OTHER","HANDGUN","","FIREARM","Part 2","Weapons Violation","Violation","2022/02/20 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222","2202270028  ",2,15,"WEAPONS/OTHER","HANDGUN","","FIREARM","Part 2","Weapons Violation","Violation","2022/02/27 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","2203010227  ",6,15,"WEAPONS/OTHER","HANDGUN","","FIREARM","Part 2","Weapons Violation","Violation","2022/03/01 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","2203080180  ",5,15,"WEAPONS/OTHER","HANDGUN","","FIREARM","Part 2","Weapons Violation","Violation","2022/03/08 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","2203080079  ",6,15,"WEAPONS/OTHER","FIREARM AUTOMATIC","","FIREARM","Part 2","Weapons Violation","Violation","2022/03/08 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226","2203090102  ",4,15,"WEAPONS/OTHER","HANDGUN","","FIREARM","Part 2","Weapons Violation","Violation","2022/03/09 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227","2203190163  ",4,41,"MENTAL CASES/TRANSPORTED TO TREATMENT FACILITY","FIREARM AUTOMATIC","","FIREARM","Other","Mental Case","Quality of Life","2022/03/19 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228","2203200119  ",3,15,"WEAPONS/OTHER","HANDGUN","","FIREARM","Part 2","Weapons Violation","Violation","2022/03/20 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","2201280052  ",4,15,"WEAPONS/OTHER","HANDGUN","","FIREARM","Part 2","Weapons Violation","Violation","2022/01/28 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230","2203110063  ",3,3,"ROBBERY/CARJACKING","HANDGUN","","FIREARM","Part 1","Robbery","Violent","2022/03/11 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231","2201200205  ",3,15,"WEAPONS/ILLEGAL","HANDGUN","","FIREARM","Part 2","Weapons Violation","Violation","2022/01/20 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","2201190154  ",6,15,"WEAPONS/ILLEGAL","HANDGUN","","FIREARM","Part 2","Weapons Violation","Violation","2022/01/19 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233","2202130179  ",1,4,"ASSAULT, AGGRAVATED/OTHER","RIFLE","","FIREARM","Part 1","Agg. Assault","Violent","2022/02/13 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234","2203180108  ",4,3,"ROBBERY/CONVENIENCE STORE","FIREARM AUTOMATIC","","FIREARM","Part 1","Robbery","Violent","2022/03/18 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235","2203120086  ",1,4,"ASSAULT, AGGRAVATED/OTHER","HANDGUN","","FIREARM","Part 1","Agg. Assault","Violent","2022/03/12 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","2203160022  ",2,4,"ASSAULT, AGGRAVATED/OTHER","OTHER FIREARM","","FIREARM","Part 1","Agg. Assault","Violent","2022/03/16 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","2203210079  ",4,52,"FOUND/PROPERTY","OTHER FIREARM","","FIREARM","Other","Found","Quality of Life","2022/03/21 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238","2203130009  ",5,4,"ASSAULT, AGGRAVATED/OTHER","HANDGUN","","FIREARM","Part 1","Agg. Assault","Violent","2022/03/13 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239","2202160188  ",5,4,"ASSAULT, AGGRAVATED/OTHER","HANDGUN","","FIREARM","Part 1","Agg. Assault","Violent","2022/02/15 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240","2202030163  ",3,4,"ASSAULT, AGGRAVATED/PEACE OFFICER (NON-SERIOUS INJ)","HANDGUN","","FIREARM","Part 1","Agg. Assault","Violent","2022/02/03 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241","2202240193  ",3,4,"ASSAULT, AGGRAVATED/OTHER","HANDGUN","","FIREARM","Part 1","Agg. Assault","Violent","2022/02/24 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242","2202260118  ",6,4,"ASSAULT, AGGRAVATED/OTHER","HANDGUN","","FIREARM","Part 1","Agg. Assault","Violent","2022/02/26 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243","2202080003  ",5,4,"ASSAULT, AGGRAVATED/OTHER","HANDGUN","","FIREARM","Part 1","Agg. Assault","Violent","2022/02/08 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244","2202140047  ",5,4,"ASSAULT, AGGRAVATED/OTHER","SHOTGUN","","FIREARM","Part 1","Agg. Assault","Violent","2022/02/13 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"245","2202120012  ",5,4,"ASSAULT, AGGRAVATED/OTHER","HANDGUN","","FIREARM","Part 1","Agg. Assault","Violent","2022/02/12 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246","2202180106  ",5,4,"ASSAULT, AGGRAVATED/DRIVEBY SHOOTING","HANDGUN","","FIREARM","Part 1","Agg. Assault","Violent","2022/02/18 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247","2202230087  ",5,4,"ASSAULT, AGGRAVATED/DRIVEBY SHOOTING","HANDGUN","","FIREARM","Part 1","Agg. Assault","Violent","2022/02/23 00:00:00+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
